date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand,year,month,day,day_of_week,week_of_year,day_of_year,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,discount_amount,price_discount_ratio,ad_spend_per_view,inventory_demand_ratio,inventory_gap,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,demand_rolling_7,demand_rolling_14,demand_rolling_30,demand_rolling_std_7,units_sold_lag_1,units_sold_lag_7,selling_price_lag_1,selling_price_change,inventory_lag_1,inventory_change,product_demand_rank
2023-03-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.5,7812,10537,1446,0,0,149,142,0,142,2023,3,29,2,13,88,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484,2799.7999999999993,0.19999999999999996,0.13723071082850907,1.0492957746478873,7,121.0,168.0,114.0,0.0,145.85714285714286,146.21428571428572,0.0,18.64965210961114,76.0,168.0,11199.2,0.0,76.0,73.0,1.0
2023-04-17,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.4,13895,12825,1733,0,0,180,147,0,147,2023,4,17,0,16,107,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,4199.700000000001,0.30000000000000004,0.13512670565302146,1.2244897959183674,33,142.0,136.0,143.0,0.0,142.14285714285714,148.21428571428572,0.0,15.88949937777114,142.0,136.0,11199.2,-1399.9000000000015,149.0,31.0,1.0
2023-05-07,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,12479,7104,864,0,1,94,94,1,110,2023,5,7,6,18,127,2,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,2799.7999999999993,0.19999999999999996,0.12162162162162163,0.8545454545454545,-16,147.0,149.0,186.0,0.0,143.71428571428572,148.5,0.0,15.723806639554379,147.0,149.0,9799.3,1399.9000000000015,180.0,-86.0,1.0
2023-05-18,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.4,14865,7443,876,0,0,162,121,0,121,2023,5,18,3,20,138,2,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,4199.700000000001,0.30000000000000004,0.11769447803305119,1.3388429752066116,41,110.0,150.0,163.0,0.0,138.14285714285714,143.07142857142858,0.0,19.894962272131167,94.0,150.0,11199.2,-1399.9000000000015,94.0,68.0,1.0
2023-05-19,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.0,7464,14625,1952,0,0,242,181,0,181,2023,5,19,4,20,139,2,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.6807734094770161,-0.7324940716135789,5599.6,0.4,0.13347008547008546,1.3370165745856353,61,121.0,128.0,163.0,0.0,134.0,140.07142857142858,0.0,20.033305601755583,121.0,128.0,9799.3,-1399.8999999999996,162.0,80.0,1.0
2023-05-27,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.0,9410,10776,1699,0,1,134,134,1,137,2023,5,27,5,21,147,2,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.5737722679043246,-0.8190148866680801,2799.7999999999993,0.19999999999999996,0.15766518188567186,0.9781021897810219,-3,181.0,169.0,137.0,0.0,141.57142857142858,141.35714285714286,0.0,26.39354177860649,181.0,169.0,8399.4,2799.800000000001,242.0,-108.0,1.0
2023-05-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.4,7148,12750,1280,0,0,213,163,0,163,2023,5,29,0,22,149,2,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744,5599.6,0.4,0.1003921568627451,1.3067484662576687,50,137.0,121.0,120.0,0.0,137.0,141.35714285714286,0.0,23.459184413217177,134.0,76.0,11199.2,-2799.800000000001,134.0,79.0,1.0
2023-06-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.3,12950,9104,1230,0,1,208,118,0,118,2023,6,3,5,22,154,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,2799.7999999999993,0.19999999999999996,0.1351054481546573,1.7627118644067796,90,163.0,142.0,168.0,0.0,143.0,144.42857142857142,0.0,24.04856198057032,163.0,142.0,8399.4,2799.800000000001,213.0,-5.0,1.0
2023-06-07,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.3,8626,11566,1545,0,0,161,161,1,163,2023,6,7,2,23,158,2,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707273,5599.6,0.4,0.1335811862355179,0.9877300613496932,-2,118.0,147.0,136.0,0.0,139.57142857142858,140.85714285714286,0.0,25.857669029111,118.0,147.0,11199.2,-2799.800000000001,208.0,-47.0,1.0
2023-06-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.3,11920,12937,1368,0,0,72,72,1,144,2023,6,8,3,23,159,2,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,2799.7999999999993,0.19999999999999996,0.10574321712916442,0.5,-72,163.0,110.0,149.0,0.0,141.85714285714286,142.78571428571428,0.0,27.29119865102159,161.0,94.0,8399.4,2799.800000000001,161.0,-89.0,1.0
2023-06-10,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.1,9090,9893,1583,0,1,273,151,0,151,2023,6,10,5,23,161,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133,4199.700000000001,0.30000000000000004,0.16001212978873952,1.8079470198675496,122,144.0,121.0,150.0,0.0,146.71428571428572,142.42857142857142,0.0,23.42871660814483,72.0,121.0,11199.2,-1399.9000000000015,72.0,201.0,1.0
2023-06-18,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.2,11586,8464,1134,0,1,105,105,1,130,2023,6,18,6,24,169,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.23030567023061221,-0.9731183372332619,2799.7999999999993,0.19999999999999996,0.13397920604914934,0.8076923076923077,-25,151.0,181.0,128.0,0.0,151.0,142.5,0.0,20.502032419575706,151.0,181.0,9799.3,1399.9000000000015,273.0,-168.0,1.0
2023-06-22,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.4,7872,9815,1194,0,0,232,167,0,167,2023,6,22,3,25,173,2,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.16280701293851715,-0.986657932891657,5599.6,0.4,0.12165053489556801,1.3892215568862276,65,130.0,137.0,169.0,114.0,143.71428571428572,142.64285714285714,143.86666666666667,16.790019711267792,105.0,134.0,11199.2,-2799.800000000001,105.0,127.0,1.0
2023-06-25,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,10228,7670,919,0,1,117,105,0,105,2023,6,25,6,25,176,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.11165900712169512,-0.993746580436178,2799.7999999999993,0.19999999999999996,0.11981747066492829,1.1142857142857143,12,167.0,163.0,121.0,135.0,148.0,142.5,145.63333333333333,18.529256146249715,167.0,163.0,8399.4,2799.800000000001,232.0,-115.0,1.0
2023-06-30,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.5,8914,8478,786,0,0,145,107,0,107,2023,6,30,4,26,181,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.02581844022713308,-0.9996666485105112,2799.7999999999993,0.19999999999999996,0.0927105449398443,1.355140186915888,38,105.0,118.0,142.0,192.0,139.71428571428572,141.35714285714286,144.63333333333333,23.106379246969027,105.0,118.0,11199.2,0.0,117.0,28.0,1.0
2023-07-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.4,7474,9227,1119,0,0,182,139,0,139,2023,7,3,0,27,184,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.02581844022713239,-0.9996666485105112,4199.700000000001,0.30000000000000004,0.12127452042917525,1.3093525179856116,43,107.0,163.0,147.0,121.0,138.14285714285714,138.85714285714286,141.8,25.11592171929039,107.0,161.0,11199.2,-1399.9000000000015,145.0,37.0,1.0
2023-07-12,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,7243,7992,518,0,0,171,126,0,126,2023,7,12,2,28,193,3,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.17976658572556214,-0.9837092937736098,4199.700000000001,0.30000000000000004,0.06481481481481481,1.3571428571428572,45,139.0,144.0,110.0,114.0,134.71428571428572,138.28571428571428,142.4,22.676818454935297,139.0,72.0,9799.3,0.0,182.0,-11.0,1.0
2023-07-24,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,12839,11289,1690,0,0,248,133,0,133,2023,7,24,0,30,205,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,2799.7999999999993,0.19999999999999996,0.1497032509522544,1.8646616541353382,115,126.0,151.0,121.0,143.0,132.14285714285714,139.42857142857142,142.8,22.467966614928084,126.0,151.0,9799.3,1399.9000000000015,171.0,77.0,1.0
2023-07-28,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.2,6749,10740,1053,0,0,242,148,0,148,2023,7,28,4,30,209,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,-0.8977433935342336,5599.6,0.4,0.09804469273743016,1.635135135135135,94,133.0,130.0,181.0,186.0,129.57142857142858,140.28571428571428,142.46666666666667,20.92731184247944,133.0,105.0,11199.2,-2799.800000000001,248.0,-6.0,1.0
2023-07-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.4,10678,5436,1016,0,1,202,109,0,109,2023,7,29,5,30,210,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,4199.700000000001,0.30000000000000004,0.18690213392200147,1.853211009174312,93,148.0,167.0,137.0,163.0,132.14285714285714,137.92857142857142,141.2,22.06376041860324,148.0,167.0,8399.4,1399.8999999999996,242.0,-40.0,1.0
2023-08-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.3,9679,6627,905,0,0,92,92,1,111,2023,8,3,3,31,215,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312,2799.7999999999993,0.19999999999999996,0.13656254715557567,0.8288288288288288,-19,109.0,105.0,163.0,163.0,123.85714285714286,135.92857142857142,139.4,17.131146793959523,109.0,105.0,9799.3,1399.9000000000015,202.0,-110.0,1.0
2023-08-04,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,3.8,10221,6488,613,0,0,151,134,0,134,2023,8,4,4,31,216,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745,5599.6,0.4,0.09448212083847102,1.126865671641791,17,111.0,107.0,118.0,137.0,124.71428571428571,132.21428571428572,137.66666666666666,16.152546607416465,92.0,107.0,11199.2,-2799.800000000001,92.0,59.0,1.0
2023-08-06,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,3.9,6211,5491,541,0,1,92,92,1,117,2023,8,6,6,31,218,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,5599.6,0.4,0.09852485885995264,0.7863247863247863,-25,134.0,139.0,163.0,120.0,128.57142857142858,133.35714285714286,137.56666666666666,14.339422848184892,134.0,139.0,8399.4,0.0,151.0,-59.0,1.0
2023-08-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.5,14641,6115,752,0,0,150,113,0,113,2023,8,8,1,32,220,3,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,4199.700000000001,0.30000000000000004,0.12297628781684383,1.3274336283185841,37,117.0,126.0,144.0,168.0,125.42857142857143,130.07142857142858,137.46666666666667,14.081396034687522,92.0,126.0,8399.4,1399.8999999999996,92.0,58.0,1.0
2023-08-11,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,8385,5258,542,0,0,52,52,1,97,2023,8,11,4,32,223,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,4199.700000000001,0.30000000000000004,0.10308101939901103,0.5360824742268041,-45,113.0,133.0,151.0,136.0,123.57142857142857,127.85714285714286,135.63333333333333,14.830791649550608,113.0,133.0,9799.3,0.0,150.0,-98.0,1.0
2023-08-19,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.4,15341,13670,1945,0,1,207,159,0,159,2023,8,19,5,33,231,3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315,4199.700000000001,0.30000000000000004,0.14228237015362108,1.3018867924528301,48,97.0,148.0,130.0,149.0,118.42857142857143,124.0,134.33333333333334,17.086614086833585,52.0,148.0,9799.3,0.0,52.0,155.0,1.0
2023-08-21,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,12565,8255,699,0,0,133,131,0,131,2023,8,21,0,34,233,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.7638886127905429,-0.64534811322955,4199.700000000001,0.30000000000000004,0.08467595396729255,1.015267175572519,2,159.0,109.0,167.0,150.0,120.0,126.07142857142857,134.66666666666666,20.436894741292416,159.0,109.0,9799.3,0.0,207.0,-74.0,1.0
2023-08-22,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,10639,10420,1723,0,0,197,138,0,138,2023,8,22,1,34,234,3,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.7748840413670406,-0.6321034111873488,4199.700000000001,0.30000000000000004,0.16535508637236085,1.4275362318840579,59,131.0,111.0,105.0,128.0,123.14285714285714,123.5,134.03333333333333,20.15298630830816,131.0,92.0,9799.3,0.0,133.0,64.0,1.0
2023-08-28,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.8,14844,11685,1925,0,0,128,128,1,140,2023,8,28,0,35,240,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.8359254794186365,-0.5488429582847199,2799.7999999999993,0.19999999999999996,0.1647411210954215,0.9142857142857143,-12,138.0,134.0,107.0,169.0,127.0,125.85714285714286,134.36666666666667,20.024984394500766,138.0,134.0,9799.3,1399.9000000000015,197.0,-69.0,1.0
2023-08-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.9,8181,9469,1695,0,0,93,93,1,111,2023,8,29,1,35,241,3,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,2799.7999999999993,0.19999999999999996,0.17900517478086386,0.8378378378378378,-18,140.0,117.0,139.0,121.0,127.85714285714286,128.21428571428572,133.4,20.497386592999028,128.0,92.0,11199.2,0.0,128.0,-35.0,1.0
2023-08-31,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.0,14579,7436,734,0,0,82,82,1,113,2023,8,31,3,35,243,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.8631421280499115,-0.5049610547215202,2799.7999999999993,0.19999999999999996,0.09870898332436794,0.7256637168141593,-31,111.0,113.0,126.0,142.0,127.0,126.21428571428571,133.06666666666666,21.142374511865953,93.0,113.0,11199.2,0.0,93.0,-11.0,1.0
2023-09-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.1,8313,15135,1744,0,0,209,156,0,156,2023,9,8,4,36,251,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9242907221930934,-0.3816892202666586,2799.7999999999993,0.19999999999999996,0.11522960026428808,1.3397435897435896,53,113.0,97.0,133.0,147.0,127.0,125.28571428571429,132.1,21.142374511865953,82.0,52.0,11199.2,0.0,82.0,127.0,1.0
2023-09-12,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,14352,8543,577,0,0,131,131,1,143,2023,9,12,1,37,255,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9483615800121716,-0.31719128858910595,4199.700000000001,0.30000000000000004,0.06754067657731476,0.916083916083916,-12,156.0,159.0,148.0,110.0,135.42857142857142,126.92857142857143,132.4,18.822478962286393,156.0,159.0,11199.2,-1399.9000000000015,209.0,-78.0,1.0
2023-09-15,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.9,13233,13991,1509,0,0,127,127,1,142,2023,9,15,4,37,258,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9634705485641486,-0.26781430516217486,2799.7999999999993,0.19999999999999996,0.10785504967479094,0.8943661971830986,-15,143.0,131.0,109.0,121.0,133.14285714285714,126.57142857142857,133.5,16.28320782717142,131.0,131.0,9799.3,1399.9000000000015,131.0,-4.0,1.0
2023-09-16,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,3.9,13305,6189,687,0,1,221,128,0,128,2023,9,16,5,37,259,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9679377830240642,-0.25119006388481957,5599.6,0.4,0.11100339311682017,1.7265625,93,142.0,138.0,111.0,181.0,134.71428571428572,128.92857142857142,134.2,16.570196998570296,127.0,138.0,11199.2,-2799.800000000001,127.0,94.0,1.0
2023-09-17,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.8,10775,4464,662,0,1,164,91,0,91,2023,9,17,6,37,260,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9721181966290612,-0.23449138957041052,2799.7999999999993,0.19999999999999996,0.14829749103942652,1.8021978021978022,73,128.0,140.0,134.0,137.0,133.28571428571428,130.14285714285714,132.43333333333334,16.67047575520151,128.0,128.0,8399.4,2799.800000000001,221.0,-57.0,1.0
2023-09-30,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,5599.6,60,4.2,13055,39282,7000,1,1,693,452,0,452,2023,9,30,5,39,273,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9999166586547379,-0.012910296075008843,8399.4,0.6,0.1781986660556998,1.5331858407079646,241,91.0,111.0,117.0,163.0,126.28571428571429,127.07142857142857,130.9,22.610574854215784,91.0,93.0,11199.2,-5599.6,164.0,529.0,1.0
2023-10-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.2,6077,12062,2282,1,1,355,272,0,272,2023,10,1,6,39,274,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9999907397361901,0.004303538296243821,5599.6,0.4,0.1891891891891892,1.3051470588235294,83,452.0,113.0,113.0,118.0,175.0,151.0,140.53333333333333,124.0376286992513,452.0,82.0,5599.6,2799.7999999999993,693.0,-338.0,1.0
2023-10-05,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,5599.6,60,4.4,12619,14703,2226,1,0,416,304,0,304,2023,10,5,3,40,278,4,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,8399.4,0.6,0.15139767394409304,1.368421052631579,112,272.0,156.0,97.0,163.0,197.71428571428572,162.35714285714286,145.66666666666666,125.34314804529507,272.0,156.0,8399.4,-2799.7999999999993,355.0,61.0,1.0
2023-10-06,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,4199.7,70,3.9,13378,52760,7514,1,0,487,487,1,524,2023,10,6,4,40,279,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9959189961471792,0.0902516100310407,9799.3,0.7,0.14241849886277483,0.9293893129770993,-37,304.0,143.0,159.0,144.0,218.85714285714286,177.14285714285714,150.36666666666667,129.54591022931928,304.0,131.0,5599.6,-1399.9000000000005,416.0,71.0,1.0
2023-10-12,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,4899.65,65,4.3,7639,48612,6940,1,0,664,517,0,517,2023,10,12,3,41,285,4,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,9099.35,0.65,0.1427631037603884,1.2843326885880078,147,524.0,142.0,131.0,151.0,273.2857142857143,203.21428571428572,163.03333333333333,166.98973450057167,487.0,127.0,4199.7,699.9499999999998,487.0,177.0,1.0
2023-10-18,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,13674,13786,1650,0,0,236,159,0,159,2023,10,18,2,42,291,4,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9562348265919058,0.2926003356333479,2799.7999999999993,0.19999999999999996,0.11968663861888873,1.4842767295597483,77,517.0,128.0,138.0,130.0,326.85714285714283,230.78571428571428,175.23333333333332,177.66300362524225,517.0,128.0,4899.65,6299.550000000001,664.0,-428.0,1.0
2023-10-19,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.5,15650,13432,1992,0,0,126,126,1,159,2023,10,19,3,42,292,4,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,4199.700000000001,0.30000000000000004,0.148302561048243,0.7924528301886793,-33,159.0,91.0,140.0,167.0,331.2857142857143,232.28571428571428,176.2,172.1817976110466,159.0,91.0,11199.2,-1399.9000000000015,236.0,-110.0,1.0
2023-10-20,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.1,13032,13947,1724,0,0,254,146,0,146,2023,10,20,4,42,293,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9455963874271428,0.3253420847119795,2799.7999999999993,0.19999999999999996,0.12361081236108123,1.7397260273972603,108,159.0,452.0,111.0,105.0,341.0,233.64285714285714,175.93333333333334,157.67265668677828,126.0,452.0,9799.3,1399.9000000000015,126.0,128.0,1.0
2023-10-21,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,12627,10158,905,0,1,106,106,1,139,2023,10,21,5,42,294,4,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,4199.700000000001,0.30000000000000004,0.08909234101201023,0.762589928057554,-33,146.0,272.0,113.0,107.0,297.2857142857143,236.14285714285714,177.3,164.05864224489392,146.0,272.0,11199.2,-1399.9000000000015,254.0,-148.0,1.0
2023-10-22,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.2,7728,10464,1978,0,1,161,153,0,153,2023,10,22,6,42,295,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,5599.6,0.4,0.1890290519877676,1.0522875816993464,8,139.0,304.0,156.0,139.0,278.2857142857143,238.0,178.36666666666667,174.82344835644358,106.0,304.0,9799.3,-1399.8999999999996,106.0,55.0,1.0
2023-10-23,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,4.2,15869,11666,1610,0,0,229,155,0,155,2023,10,23,0,43,296,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9275416835791965,0.3737197147904692,6999.5,0.5,0.1380078861649237,1.4774193548387098,74,153.0,524.0,143.0,126.0,256.7142857142857,237.78571428571428,178.83333333333334,180.35032047445353,153.0,487.0,8399.4,-1399.8999999999996,161.0,68.0,1.0
2023-10-31,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,6898,10346,1138,0,0,217,143,0,143,2023,10,31,1,44,304,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.8674563547295971,0.4975132889071803,4199.700000000001,0.30000000000000004,0.10999420065725884,1.5174825174825175,74,155.0,517.0,142.0,133.0,204.0,238.64285714285714,179.8,138.2087792676959,155.0,517.0,6999.5,2799.7999999999993,229.0,-12.0,1.0
2023-11-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,4.4,6243,30132,5449,1,0,298,298,1,388,2023,11,1,2,44,305,4,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.858763958275803,0.5123714121284235,6999.5,0.5,0.1808376476835258,0.7680412371134021,-90,143.0,159.0,128.0,148.0,150.57142857142858,238.71428571428572,180.13333333333333,7.9552318813310094,143.0,159.0,9799.3,-2799.7999999999993,217.0,81.0,1.0
2023-11-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.2,7546,55000,7797,1,0,564,508,0,508,2023,11,3,4,44,307,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.8406184056344783,0.5416278206559811,5599.6,0.4,0.14176363636363637,1.110236220472441,56,388.0,159.0,91.0,109.0,183.28571428571428,257.2857142857143,188.13333333333333,90.54412236715379,298.0,126.0,6999.5,1399.8999999999996,298.0,266.0,1.0
2023-11-06,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,4.1,8169,43806,7275,1,0,290,290,1,457,2023,11,6,0,45,310,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683,6999.5,0.5,0.16607314066566223,0.6345733041575492,-167,508.0,146.0,452.0,111.0,233.14285714285714,287.07142857142856,201.43333333333334,150.90772961363797,508.0,146.0,8399.4,-1399.8999999999996,564.0,-274.0,1.0
2023-11-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.3,8539,30468,5219,1,0,629,373,0,373,2023,11,8,2,45,312,4,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.7909456567567774,0.6118864012687242,5599.6,0.4,0.17129447288958907,1.6863270777479893,256,457.0,139.0,272.0,134.0,277.57142857142856,287.42857142857144,212.96666666666667,166.0018645907902,290.0,106.0,6999.5,1399.8999999999996,290.0,339.0,1.0
2023-11-10,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.5,13008,28213,3399,1,0,261,261,1,374,2023,11,10,4,45,314,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.7694148268839381,0.6387494220515268,5599.6,0.4,0.12047637613865948,0.6978609625668449,-113,373.0,153.0,304.0,117.0,311.0,294.64285714285717,220.93333333333334,156.74926900414346,373.0,153.0,8399.4,0.0,629.0,-368.0,1.0
