date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand
2024-07-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,22640,12712,1687,0,0,210,166,0,166
2024-07-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,21657,7573,1307,0,0,272,158,0,158
2024-07-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,22642,7765,670,0,0,117,117,1,146
2024-07-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.8,26827,6618,870,0,1,277,152,0,152
2024-07-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,18187,10163,1071,0,1,262,180,0,180
2024-07-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,19427,8456,993,0,0,226,162,0,162
2024-07-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,22327,13536,1725,0,0,204,199,0,199
2024-07-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,22834,11263,1975,0,0,387,195,0,195
2024-07-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,20591,10903,1278,0,0,105,105,1,206
2024-07-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.9,18014,4847,612,0,0,259,171,0,171
2024-07-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,20766,11519,1760,0,1,115,115,1,182
2024-07-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,24582,10380,1548,0,1,108,108,1,196
2024-07-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,21597,12844,1971,0,0,442,223,0,223
2024-07-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,23260,9894,1283,0,0,230,174,0,174
2024-07-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,26437,4116,738,0,0,252,130,0,130
2024-07-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,24605,12966,1997,0,0,295,211,0,211
2024-07-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,24968,10131,1391,0,0,128,128,1,173
2024-07-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,22301,7397,1480,0,1,260,173,0,173
2024-07-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,24378,13047,1469,0,1,227,208,0,208
2024-07-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,21822,6880,727,0,0,151,151,1,177
2024-07-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,26321,5934,780,0,0,192,126,0,126
2024-07-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,24958,6990,1449,0,0,305,171,0,171
2024-07-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,18786,9222,1340,0,0,113,113,1,152
2024-07-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,26199,12756,1532,0,0,215,180,0,180
2024-07-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,19724,14006,1488,0,1,400,207,0,207
2024-07-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,22545,9708,1670,0,1,282,189,0,189
2024-07-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,18162,4719,686,0,0,274,163,0,163
2024-07-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,18023,3615,515,0,0,188,100,0,100
2024-07-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,26382,10093,1407,0,0,135,135,1,179
2024-08-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,23395,11189,1631,0,0,316,185,0,185
2024-08-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,26640,8143,802,0,0,320,169,0,169
2024-08-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,23572,6692,835,0,1,143,143,0,143
2024-08-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,21714,8588,1287,0,1,214,182,0,182
2024-08-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,19319,11720,1068,0,0,231,214,0,214
2024-08-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,20584,11519,1345,0,0,256,191,0,191
2024-08-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,24055,14589,1977,0,0,483,257,0,257
2024-08-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,25622,5354,793,0,0,182,149,0,149
2024-08-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,23804,15363,1985,0,0,185,185,1,198
2024-08-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,23854,16037,1924,0,1,163,163,1,240
2024-08-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,18311,11290,1354,0,1,341,195,0,195
2024-08-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,23174,5807,689,0,0,219,158,0,158
2024-08-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.2,18275,12938,1932,0,0,198,198,1,220
2024-08-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,25709,10674,1065,0,0,146,146,1,186
2024-08-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,19541,7940,692,0,0,95,95,1,177
2024-08-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,23559,14117,1887,0,0,162,162,1,180
2024-08-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,25924,8120,1625,0,1,130,130,1,176
2024-08-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,25952,7916,1357,0,1,214,129,0,129
2024-08-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,22286,7178,1251,0,0,86,86,1,152
2024-08-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,20642,8408,926,0,0,315,172,0,172
2024-08-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,19456,4786,551,0,0,114,114,1,129
2024-08-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.8,18594,6684,1219,0,0,213,192,0,192
2024-08-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,27290,7503,804,0,0,293,159,0,159
2024-08-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,18751,6281,866,0,1,134,134,1,163
2024-08-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,20391,11140,1297,0,1,175,166,0,166
2024-08-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,18961,7005,857,0,0,262,165,0,165
2024-08-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,24380,11991,1801,0,0,328,199,0,199
2024-08-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,23892,11265,1448,0,0,227,193,0,193
2024-08-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,25710,4753,570,0,0,177,111,0,111
2024-08-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,23310,11108,1007,0,0,136,136,1,181
2024-08-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,22556,8090,803,0,1,104,104,1,166
2024-09-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,24410,10270,1613,0,1,344,185,0,185
2024-09-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,20696,8890,1613,0,0,105,105,1,174
2024-09-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,23531,4913,532,0,0,190,146,0,146
2024-09-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,19329,6215,904,0,0,85,85,1,142
2024-09-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,18236,7188,773,0,0,284,150,0,150
2024-09-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,22745,9891,1390,0,0,271,156,0,156
2024-09-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,21171,8397,1002,0,1,342,185,0,185
2024-09-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.2,27707,6024,723,0,1,237,177,0,177
2024-09-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,23758,11131,1576,0,0,338,176,0,176
2024-09-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,19014,5154,622,0,0,99,99,1,131
2024-09-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,18683,12105,1872,0,0,102,102,1,191
2024-09-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,24119,6627,1096,0,0,99,99,1,183
2024-09-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,19121,6183,826,0,0,312,175,0,175
2024-09-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,27753,4726,500,0,1,109,109,1,120
2024-09-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,19804,12843,1891,0,1,375,194,0,194
2024-09-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,27762,9018,1548,0,0,193,193,1,204
2024-09-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,22331,4803,636,0,0,134,134,0,134
2024-09-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,26644,11238,1421,0,0,227,160,0,160
2024-09-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,27416,9971,1312,0,0,160,160,1,170
2024-09-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,19924,13487,1962,0,0,115,115,1,204
2024-09-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,22803,14706,1438,0,1,384,221,0,221
2024-09-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,24129,8692,1198,0,1,257,162,0,162
2024-09-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,897.0,70,4.4,18281,42183,7602,1,0,1157,626,0,626
2024-09-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.2,24831,40022,6079,1,0,354,354,1,582
2024-09-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.3,19540,26410,3181,1,0,696,469,0,469
2024-09-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,23184,24658,3882,1,0,646,431,0,431
2024-09-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,22515,25345,4156,1,0,307,307,1,436
2024-09-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.9,24952,25012,3627,1,1,517,443,0,443
2024-09-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,20782,14489,2901,1,1,345,345,1,356
2024-09-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,19438,26455,5735,1,0,247,247,1,427
2024-10-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1046.5,65,3.9,20671,41105,6016,1,0,786,611,0,611
2024-10-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1046.5,65,4.2,23018,36256,6623,1,0,1023,552,0,552
2024-10-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.1,26741,14438,2044,1,0,261,261,1,384
2024-10-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,3.9,20808,22000,3001,1,0,596,432,0,432
2024-10-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1046.5,65,3.8,19406,32267,4668,1,1,467,467,1,518
2024-10-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,26207,40426,7188,1,1,883,558,0,558
2024-10-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,897.0,70,4.5,23439,49129,6712,1,0,530,530,1,681
2024-10-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,19370,24691,4314,1,0,724,435,0,435
2024-10-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.3,28208,14732,2571,1,0,674,376,0,376
2024-10-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,18418,29862,4244,1,0,417,417,1,470
2024-10-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,21329,46516,7753,1,0,675,602,0,602
2024-10-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,21183,21743,3215,1,1,570,408,0,408
2024-10-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,897.0,70,4.4,21687,30424,4371,1,1,807,523,0,523
2024-10-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1046.5,65,3.9,21177,43174,7731,1,0,539,539,1,617
2024-10-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1046.5,65,3.9,25003,23386,3577,1,0,235,235,1,459
2024-10-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,22262,9436,1017,0,0,268,190,0,190
2024-10-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,25312,13766,1807,0,0,298,221,0,221
2024-10-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,22941,9860,1707,0,0,197,179,0,179
2024-10-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,19620,8477,1207,0,1,336,183,0,183
2024-10-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,20044,7476,963,0,1,118,118,1,155
2024-10-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,23898,5056,664,0,0,242,134,0,134
2024-10-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,18671,14592,1969,0,0,218,218,1,249
2024-10-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,24274,12306,1573,0,0,448,228,0,228
2024-10-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,22967,10785,1303,0,0,278,181,0,181
2024-10-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,25239,7430,1524,0,0,144,134,0,134
2024-10-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,20310,9693,1264,0,1,138,138,1,167
2024-10-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,19370,8634,790,0,1,203,164,0,164
2024-10-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,26963,7864,1002,0,0,166,166,1,173
2024-10-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,19886,7999,1318,0,0,301,203,0,203
2024-10-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,26796,10950,1111,0,0,340,180,0,180
2024-10-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,25449,8591,1394,0,0,212,163,0,163
2024-11-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,20056,27408,4106,1,0,937,476,0,476
2024-11-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,897.0,70,4.0,24073,27408,4921,1,1,257,257,1,491
2024-11-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,24616,14688,2228,1,1,363,363,1,365
2024-11-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,27382,43554,5779,1,0,439,439,1,588
2024-11-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,897.0,70,4.3,22935,34856,5577,1,0,1082,573,0,573
2024-11-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.0,24257,43844,7550,1,0,1001,612,0,612
2024-11-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1046.5,65,4.0,24483,34269,7530,1,0,962,533,0,533
2024-11-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,24814,51233,7084,1,0,456,456,1,662
2024-11-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,21047,41896,7662,1,1,684,574,0,574
2024-11-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.4,26002,23223,3301,1,1,791,446,0,446
2024-11-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,20316,49354,6915,1,0,811,641,0,641
2024-11-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,25086,25959,4895,1,0,812,455,0,455
2024-11-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.8,18944,29510,5462,1,0,697,493,0,493
2024-11-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.1,23118,32200,4706,1,0,386,386,1,524
2024-11-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,23689,30645,4920,1,0,459,459,1,498
2024-11-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,23823,6375,1034,0,1,142,128,0,128
2024-11-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,25548,6453,1047,0,1,221,185,0,185
2024-11-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,27432,14709,1857,0,0,190,190,1,224
2024-11-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,21168,10287,1082,0,0,199,190,0,190
2024-11-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,28396,8784,1017,0,0,167,157,0,157
2024-11-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,24719,9518,1455,0,0,294,182,0,182
2024-11-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,19121,8176,783,0,0,272,172,0,172
2024-11-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,24717,13694,1722,0,1,178,178,1,211
2024-11-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,21653,9123,1689,0,1,219,200,0,200
2024-11-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,23390,11625,1653,0,0,366,189,0,189
2024-11-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,21476,12207,1864,0,0,242,182,0,182
2024-11-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,18975,6030,600,0,0,298,152,0,152
2024-11-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,26028,10339,1058,0,0,286,164,0,164
2024-11-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,19486,7619,746,0,0,256,166,0,166
2024-11-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,20211,12217,1654,0,1,387,227,0,227
2024-12-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,22772,12333,1330,0,1,216,199,0,199
2024-12-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,25560,8780,907,0,0,220,184,0,184
2024-12-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,21021,7668,643,0,0,232,170,0,170
2024-12-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,21228,7641,589,0,0,96,96,1,143
2024-12-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,21530,15951,1959,0,0,391,213,0,213
2024-12-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,24573,11435,1280,0,0,191,189,0,189
2024-12-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,23621,10732,1245,0,1,218,178,0,178
2024-12-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,23529,14959,1706,0,1,195,193,0,193
2024-12-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,20072,5314,737,0,0,189,146,0,146
2024-12-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,26272,11966,1542,0,0,148,148,1,193
2024-12-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,27184,8427,1592,0,0,261,162,0,162
2024-12-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,24640,9596,1028,0,0,241,187,0,187
2024-12-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,20201,7665,971,0,0,327,181,0,181
2024-12-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,20501,9057,1462,0,1,349,186,0,186
2024-12-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,27627,7903,605,0,1,180,166,0,166
2024-12-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,22093,15293,1964,0,0,105,105,1,208
2024-12-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,19319,8241,968,0,0,93,93,1,160
2024-12-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,27630,7431,735,0,0,115,115,1,192
2024-12-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.2,24003,12738,1769,0,0,264,240,0,240
2024-12-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,24277,9591,765,0,0,332,171,0,171
2024-12-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,20607,10652,1300,0,1,190,163,0,163
2024-12-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,26821,11660,1342,0,1,280,203,0,203
2024-12-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,24528,7353,1075,0,0,237,155,0,155
2024-12-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,23145,8359,1381,0,0,189,161,0,161
2024-12-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,20185,4908,808,0,0,79,79,1,134
2024-12-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,24978,7991,1240,0,0,381,206,0,206
2024-12-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,23517,7283,1045,0,0,224,143,0,143
2024-12-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,24013,7011,589,0,1,146,143,0,143
2024-12-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,25377,11180,1088,0,1,394,226,0,226
2024-12-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,25963,10280,1435,0,0,126,126,1,191
2024-12-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,21542,9635,1692,0,0,88,88,1,164
2025-01-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,27101,10459,1666,0,0,304,215,0,215
